Date,Asset,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8
2002-06-07,3248.4085899581646,4570.562617175159,907.402314476098,-824.3174841431717,-418.8319774163758,-192.84353081110453,1320.5201426659596,-412.87371212864866,167.85480018346303
2002-06-10,3260.189485676851,4561.38367934096,893.5847856643186,-830.9213688367212,-409.6043527539882,-175.15546488604684,1327.2818669696887,-418.2373088752845,173.67374866679577
2002-06-11,3267.0601167148193,4539.862019989545,879.7091719981165,-822.1834570932228,-406.8934873467558,-173.57383532983874,1328.493449120686,-392.13813351123747,175.4867143614232
2002-06-12,3243.8508825202284,4554.88269972394,878.5563035841883,-837.9375096803778,-415.68281263806057,-155.4146383328714,1346.3819318308779,-377.3382055919517,192.50252782144645
2002-06-13,3252.69826437624,4520.577257463467,867.62770670991,-811.2989580694233,-396.4571924749673,-150.9485392877083,1341.1876769403916,-387.3003443303505,191.03755070428983
2002-06-14,3247.144701034335,4520.330252934686,845.4274859983664,-823.363126370825,-390.7245896417969,-144.3762141572264,1330.8189296111957,-400.4629358467537,184.23213501492222
2002-06-17,3223.067741293067,4537.095789313683,879.0172613520456,-831.8552355188122,-421.0539711955955,-175.21332617868336,1364.5768509666868,-375.21273453098365,186.22002189349064
2002-06-18,3246.712891595074,4530.722031842427,899.4848195837615,-832.3680813533088,-412.9972446685499,-180.7066768809525,1368.8316335649804,-370.4499385528479,176.84533532240812
2002-06-19,3222.214081219137,4575.099387015739,923.0905447697189,-820.5642886607463,-436.90699098653454,-188.63175300006856,1389.4703559973343,-383.2499710825706,170.85472933750313
2002-06-20,3275.667586414372,4554.743576668387,908.7569224739482,-771.7815339393139,-399.3488919616864,-211.9659995862387,1403.3699435084272,-368.31294600356637,169.47317139576194
2002-06-21,3295.176142423354,4543.809702808103,890.7334435671474,-721.772919342616,-377.5743946818568,-208.46346542416416,1365.0557539215154,-406.505162810089,177.2281443217197
2002-06-24,3323.760734455933,4550.084682835091,876.6102033129002,-715.9884590676501,-369.64498510824524,-197.101531554031,1364.3243709835033,-404.9611123657901,151.25710354969118
2002-06-25,3314.5474900475097,4564.7500700241035,893.807262520108,-713.6846562984133,-378.84145936797586,-182.94642450543915,1367.6316756812514,-417.19031724402475,188.25454398200134
2002-06-26,3307.6024576408367,4577.024909431897,907.3662302778355,-702.8645508918762,-380.5670637751459,-169.77681077076033,1383.4427945063114,-422.7126878976501,165.70025328766727
2002-06-27,3319.2577078669206,4579.937797464849,929.3589596430947,-688.9518661399838,-381.82984465004733,-171.29047181669569,1378.8470342360965,-422.1153906233936,157.42649173124832
2002-06-28,3303.810363104692,4608.412138296385,945.067372407708,-699.1159269770844,-391.43127373872494,-172.73839608797653,1341.1017718662938,-460.77738571099087,131.33578459565433
2002-07-01,3317.0720405990287,4580.485121050199,920.5863034245472,-717.7447518104295,-382.1586858827857,-199.15872095973157,1341.8559293864732,-459.8699737662002,113.87026938366282
2002-07-02,3333.107432010909,4579.741734968077,940.6836740106774,-706.3865140035714,-362.96157800686547,-208.75295036283092,1346.1408155029924,-467.90387113364574,95.10235028344276
2002-07-03,3332.5895437543545,4595.8626509462865,943.2291950410174,-705.6779202750884,-351.6234783822913,-182.97914584441935,1354.5258372828005,-460.80581830978906,88.56656757479061
2002-07-04,3313.339549429378,4585.859526409776,922.0167913195451,-713.1905568369318,-365.5761327478192,-188.30448068915064,1391.3549459561227,-452.23674215513125,70.49682723299318
2002-07-05,3315.590088046904,4598.538148678656,937.367030906466,-717.8821954546794,-365.64235847412056,-181.16470147241648,1397.908486715127,-441.058460769443,103.54357889280082
2002-07-08,3304.697617096129,4578.986777279733,876.2172926286501,-705.262671925595,-360.63647378397866,-221.94228834626836,1412.2329014200363,-445.5780720647105,89.55355668663329
2002-07-09,3308.1176745117114,4596.286591756823,880.9209523406989,-714.1751088549361,-357.49501695063395,-227.41158345622046,1380.6645218724098,-471.7437792796147,88.45779757576254
2002-07-10,3298.451571260218,4613.722583770705,876.081842532107,-695.5357113023665,-357.77115983038766,-230.4866351823814,1380.0812696131675,-476.77447552803477,79.74986087929203
2002-07-11,3300.9560628738814,4584.643592953518,880.1682283420664,-707.1645552328278,-349.4569008049855,-220.96573945205944,1349.1073011728147,-485.30111775629786,85.82229128573097
2002-07-12,3299.01433973705,4587.04963251244,877.2851010653017,-734.9454302380648,-346.598643179036,-204.59491190654614,1338.8677756791935,-514.1922984827148,97.91171352199952
2002-07-15,3321.5865186802007,4607.5330311878915,878.8251383263175,-712.1353334953765,-324.9466650146451,-223.60875662326328,1353.2878436930437,-516.5895385466079,96.71756721457074
2002-07-16,3312.363342638316,4610.775625928941,877.3915448534397,-701.1264284574489,-315.5648556888822,-228.14167278011632,1336.0659658863397,-516.1191028788072,77.60793800532763
2002-07-17,3291.3833112266043,4630.702364659731,877.8665650811165,-688.5098815097413,-314.5996517876274,-212.84616344462324,1327.0907893265085,-505.8641807893382,75.14767704710248
2002-07-18,3289.002018115642,4646.085020521698,871.2673152902532,-689.5154227438195,-317.8965885593948,-209.02907316275605,1340.1007275744819,-513.5707193316919,79.60553113039889
2002-07-19,3284.8212101704853,4655.053991372028,860.4329015039151,-677.8019332853357,-328.8618622818334,-207.08411387518163,1317.9737560925985,-528.8220167127222,82.53043264457156
2002-07-22,3287.689590580799,4641.523419362514,868.7457475026862,-667.2871069880771,-319.09182988886323,-204.178290616793,1340.758348690775,-526.3875414153204,84.42630934614452
2002-07-23,3288.3892813565994,4639.257947528325,839.4545711757521,-656.3424249804157,-313.4215165763035,-198.9779952236138,1360.3944467829451,-524.6350108992923,78.91952840619183
2002-07-24,3279.065311785367,4628.624100546577,847.7884143007909,-638.5593264467859,-315.84098295544095,-210.3281039633174,1357.007868669514,-522.1598397317912,71.9849868211214
2002-07-25,3297.1770161255713,4643.45531398652,854.4442277743843,-632.8807826777219,-292.918192534337,-207.86977865239567,1358.2183387391376,-545.2840359616823,72.30570799053527
2002-07-26,3301.599363653165,4660.824187277673,864.5716549670237,-639.0306534306151,-299.00017598085185,-220.3742246458819,1347.2317581069517,-549.5561490501034,80.76950098518066
2002-07-29,3271.4647363696076,4671.738930047863,875.9237968313039,-654.5640938829263,-320.85112993012945,-212.81917230396004,1350.4026913667026,-548.6604612521469,91.72144275052155
2002-07-30,3267.100077948044,4665.5638144746745,870.076087334929,-675.2050257536675,-312.764655536022,-223.12190351910738,1349.1765628358994,-545.6408179390005,98.49565472301227
2002-07-31,3261.436910436493,4664.695512636745,883.0499316896826,-685.3006241877679,-324.4282049690088,-244.6796250361765,1336.3065979763737,-575.8756689624568,93.33455602172505
2002-08-01,3262.8992962240186,4647.990086984772,892.1997972341476,-674.8742934781163,-331.82818605091404,-252.1399516073451,1337.7806861706908,-582.2268397781725,90.52848555287815
2002-08-02,3258.8094912313786,4645.261289184247,896.8362596914932,-671.6132661565202,-344.03309614925774,-231.66866626097453,1348.2857248349774,-591.3410167887396,102.72971994183874
2002-08-05,3262.074922869665,4668.8494504757455,886.6386899497015,-656.2784278969425,-336.9749323140694,-220.27845549128392,1373.7148123069692,-573.8274217566104,107.7850883520884
2002-08-06,3260.9489507216604,4696.477398664128,880.1231973933305,-655.3678703286904,-346.4125439228683,-191.69123623487383,1374.5179359635576,-576.3930523149215,133.93883722424803
2002-08-07,3256.0738309487037,4681.917222724618,865.6938788744135,-647.7045688530321,-349.8142060448844,-199.61035177466886,1361.7841897913554,-570.6068919830843,87.53690959991042
2002-08-08,3250.707051625242,4692.846924192348,851.9229896257993,-642.6340403776362,-352.835099790648,-209.1796463275624,1357.1631648471302,-549.823798040087,53.96391746312605
2002-08-09,3258.4007636906467,4691.830198396268,819.8688985889482,-629.0393659748866,-328.97699036705785,-210.53490747640103,1349.6729558870825,-551.8357502974916,60.749312301239
2002-08-12,3241.7274231163933,4695.442989623444,836.6149019313461,-626.0178624131986,-329.8048168295651,-207.3839525515624,1327.139620678462,-575.1897335532324,85.19839122958807
2002-08-13,3227.6296885358183,4708.255462295978,841.3647446755682,-636.9430896149084,-334.83486638881766,-222.50124934542976,1327.7444211954175,-560.753138883662,92.70082888943769
2002-08-14,3210.9754205148615,4722.8292261910065,855.8387328678104,-628.2230855420967,-346.5859423753326,-198.59902851731192,1319.8525189877466,-566.9513077776684,117.2306746769638
2002-08-15,3234.185998702372,4717.043831535092,869.60042033383,-645.6760797220832,-334.98835189766487,-200.74450111164424,1316.9094414222816,-542.2630088570547,118.85234411555221
2002-08-16,3258.440261026152,4690.928318566715,875.1870041399036,-624.1070852763689,-301.97559150100903,-200.3235879730138,1305.3633706162,-552.6158880962638,107.061168455496
2002-08-19,3287.4210845558982,4669.552844595385,871.6872838226788,-627.8206260017113,-274.4053718378319,-212.3691097512443,1310.4027465162508,-541.4228014414791,97.56811217703742
2002-08-20,3295.0059322493,4650.678141024256,882.4503113400838,-622.2104809367729,-262.6968647363964,-238.26681605945748,1360.4396123282381,-534.4393447714708,97.75722740858365
2002-08-21,3328.553277560553,4668.875149071553,894.2131887593324,-620.3031652187003,-247.1703769337106,-240.5223008066813,1347.4673697860887,-518.3109711215977,103.97244548767722
2002-08-22,3361.591744897853,4666.884525300129,907.8851127287236,-616.5774035992815,-215.46256087906795,-227.96879981877328,1342.7192053846452,-503.34034392042616,104.13964970649121
2002-08-23,3371.2773479971024,4700.203369469392,946.7475646161115,-602.7562446901741,-213.76077677736998,-201.50766470201506,1355.2363342270917,-517.44130398225,106.38890853846887
2002-08-26,3364.8310687550797,4676.484138312685,950.045849719367,-617.5608647187737,-233.8003023230799,-239.41209272928734,1358.6630720296673,-514.0275853345214,94.34842705036878
2002-08-27,3363.887262812718,4698.756816018177,967.909341404195,-597.4091319232751,-231.48366498830308,-239.82950985101832,1392.0676115987003,-510.76581850290864,114.18177237583816
2002-08-28,3360.0076573973033,4688.310004559717,954.7377724770859,-601.7480114454954,-247.62034152798162,-229.77431851416827,1415.787663655818,-475.65112261061176,135.1274267004551
2002-08-29,3354.8299057805166,4679.576786204971,970.8520543142304,-609.973441014618,-249.105583440455,-225.58281128945362,1407.3337480097575,-487.6766919992709,127.2319265668053
2002-08-30,3356.5131357901296,4698.206585119821,957.4069416873551,-599.1331693881716,-250.20771376135338,-209.729206965451,1391.982179073408,-491.3392161637511,111.08864943625059
2002-09-02,3358.274416931006,4696.279922589143,941.298792785976,-602.4765152628138,-263.0290814091327,-179.5458644766128,1390.3591589607286,-454.5575470788111,124.25715120295577
2002-09-03,3362.7834464575876,4717.592165141546,944.570268370112,-587.5137859778929,-264.7762405924233,-164.750807970854,1396.993344959768,-428.1233443525226,130.0004632266766
2002-09-04,3354.705684645153,4716.9912636724675,968.3121571527986,-604.6064986363197,-276.02660921401923,-164.63436029715433,1376.0505233673848,-426.6577638863761,133.80773760354873
2002-09-05,3391.5929027095813,4712.490703518249,962.6940461781139,-591.9334255822421,-263.82993003324293,-167.71454949851795,1381.8423101687056,-417.00214290412464,121.19137671930798
2002-09-06,3395.2348666084813,4706.986482043058,974.7194317546221,-625.8962703192121,-253.04004759014663,-179.65267605396718,1414.771665645624,-407.25012018130735,140.3783975340632
2002-09-09,3404.9296464674703,4708.80274600901,982.8994074250509,-610.1872901140771,-255.89389340351659,-179.32363208560753,1421.7424944275508,-378.4799098987721,137.03765092700385
2002-09-10,3440.9630038719065,4709.895161708321,981.6351654250866,-602.4445077707428,-235.35878242803403,-174.66318550646497,1393.567287766334,-409.6552137686632,134.7953980475873
2002-09-11,3470.2288460627938,4705.969812199643,1003.388151682698,-579.7346031170093,-216.39790377118516,-195.50174833294727,1392.1678463684211,-394.893037727531,126.29339283999157
2002-09-12,3489.661568321079,4728.086908184075,1021.5200089867215,-582.307441785656,-200.82256628740572,-199.82369616690812,1396.253640290031,-401.555112959506,110.46772497425039
2002-09-13,3494.0803913556942,4709.847782429641,964.5463168649421,-585.2305128332639,-203.8642031692051,-196.63832804582012,1391.8723030378446,-396.1690617474246,123.1533675223229
2002-09-16,3474.8668443275524,4690.84627535853,943.1797405056791,-576.7351317569816,-214.3662480682044,-187.04143412755298,1391.8414531253397,-387.5617515457361,135.61811444179904
2002-09-17,3464.592948561755,4705.599162292417,954.7665047450423,-582.6881070856801,-224.54665800172347,-200.65197549239542,1418.6643302577331,-393.9131524212587,130.09274016130888
2002-09-18,3460.291906607325,4693.761358980102,980.5095641445096,-586.6945486498943,-236.22265247201244,-188.0283320545169,1417.4907292691828,-374.2979398480495,110.9897688741479
2002-09-19,3447.6852394907587,4719.381562419038,1000.5270334775082,-611.3931494963198,-254.00695789117776,-171.36214615985875,1407.6611248805957,-354.44139513713264,99.75878577334737
2002-09-20,3424.4357090244507,4697.651964311858,962.9841834448257,-618.5597921662245,-271.0567678201505,-162.36198865826339,1416.1564405350482,-356.29673038864564,126.8956761287033
2002-09-23,3463.783803737942,4705.405633474567,981.811128667036,-606.6586075576433,-250.23272384503332,-133.81592528332487,1440.1349484675188,-320.1131570750317,149.8974488662139
2002-09-24,3461.4516666044433,4704.846000988209,1009.1293754395099,-606.513499564076,-236.99089621579287,-127.32859374076224,1429.1570365859488,-340.2623025086675,154.33530775267434
2002-09-25,3482.8556209038056,4712.363058315765,1007.4358451310738,-596.348131139873,-233.19817053999077,-132.6675750884259,1442.0348730025657,-344.5475929531152,135.4476193671083
2002-09-26,3497.8913687926183,4718.831017023922,1009.6432340550789,-604.4343173710408,-225.1953184405653,-144.3642307232967,1448.869230557345,-346.9374211375655,104.30445719536505
2002-09-27,3486.354528623528,4725.490607652984,1010.5056484816266,-594.9755672757711,-237.96816197936198,-120.44209176649792,1444.3903102852757,-340.5572298195276,123.74828583079244
2002-09-30,3517.061521674547,4704.201852956758,1016.2949053626753,-593.277952252265,-215.97544992658595,-140.47641549311345,1468.1394756761724,-333.1450365440386,122.10078079126497
2002-10-01,3526.327756591429,4697.122322132238,1025.0628862720484,-586.9519841549604,-201.81704480111978,-148.8266486415962,1477.241193406961,-319.51537400006464,95.79266275543914
2002-10-02,3536.719806686828,4675.667278535327,1016.6654813849154,-607.897411119452,-194.34237518039515,-135.10339829468842,1489.3112826144218,-353.47094710951967,109.4865855159222
2002-10-03,3572.460107791346,4694.1261848909835,989.1265886486494,-582.9549954944333,-165.02384457075095,-148.81209988602745,1459.894634508647,-363.9929525685368,93.60056881282956
2002-10-04,3558.4934799909092,4699.351973915001,982.7578406190214,-577.8274349966899,-182.06551435035988,-163.20555523940027,1444.1805829993818,-373.1325511634093,110.91460092261092
2002-10-07,3539.0371796833074,4680.975407428426,981.0159781802333,-598.279500621434,-188.9770639417569,-167.707586407775,1448.3759598846345,-385.4265653274334,106.59451352769668
2002-10-08,3581.769474389626,4672.260732535201,972.9860662638482,-582.0919354812384,-156.0570816635535,-172.8184518754182,1455.5443243163022,-386.5970377588977,72.65268278690297
2002-10-09,3588.775311602067,4662.710009026423,949.2842775184399,-570.5274413435326,-146.63842007718063,-203.63794628507264,1422.8259772051829,-411.9559132812983,85.31979158537631
2002-10-10,3581.580960713822,4648.620179736749,939.1406282005205,-569.9750446990668,-139.95684356813445,-197.12749102366536,1445.4487511538318,-412.4239902968226,117.64295009328528
2002-10-11,3587.412140455114,4656.548080500641,955.7761677113367,-569.4600338560108,-129.90130176027435,-207.24285976373938,1442.3769113665305,-413.95311518004576,93.94237897513264
2002-10-14,3561.6193817514236,4647.4485394109515,963.3303941963263,-558.0061969856547,-135.58529178447748,-164.9618444693973,1424.0059234282994,-430.4633229450597,109.02224183855003
2002-10-15,3567.5459980416194,4655.9539943529335,949.3029305952689,-553.3497560891403,-123.04112927635003,-153.34993742606582,1423.1831470598922,-444.82092044351344,110.2799427620071
2002-10-16,3555.548460826882,4661.780296433342,935.5732084274832,-536.4557548305152,-131.51461530539996,-139.30061985924408,1413.177806684677,-445.0101669902938,116.51332415902169
2002-10-17,3561.0820809680295,4690.533890769611,931.7541809169886,-537.5464920150805,-129.047076930613,-124.9476689204165,1408.1124584447693,-418.69291187823,122.63270821800474
2002-10-18,3557.0776528710144,4673.809699030622,921.7500586963847,-523.9192798911835,-137.1723231407907,-117.7356495136952,1389.5485995899126,-437.2704154128243,139.09643899539088
2002-10-21,3579.449138381208,4676.666106373009,934.2063210865597,-499.13270207118006,-111.5011402657284,-104.47308204835747,1381.5265288166897,-447.8756111487795,136.16591567375733
2002-10-22,3581.443384902334,4690.453032651413,949.9992982141675,-461.7302855725235,-113.0638244641915,-98.20345413580299,1391.8783101459321,-410.7101793742801,135.59117519020413
2002-10-23,3579.2585826105383,4698.071596326176,940.9658414530022,-445.9039262262109,-113.87159203908413,-94.5377808720657,1395.4063685813487,-440.9759289013038,146.64373209728575
2002-10-24,3563.555138116881,4701.361442854803,937.4529932612375,-434.57409525752706,-110.2209831226478,-111.71590586876789,1377.7767694663205,-435.1483016860558,124.79020324589595
2002-10-25,3613.78284411474,4709.339312789397,936.4493596111945,-405.9128404493165,-72.20254287188823,-99.99362783931383,1363.4714492096139,-422.6158170052773,132.73006880081311
2002-10-28,3605.949312442643,4702.632425842469,913.2098602031863,-412.5863706808384,-81.35314320381326,-97.3921532798471,1345.9843075836216,-430.0975536794538,132.9026524583831
2002-10-29,3580.4189863628376,4677.871290164005,903.7096266477806,-421.3697083196547,-92.27406934506405,-132.02759769868362,1349.1883843356693,-429.67076585396296,93.00285843632132
2002-10-30,3569.791294393281,4645.3537218283445,883.7219586114953,-420.50414648297254,-86.09107554836282,-116.16986408774756,1353.6719655206916,-442.32711655936976,122.2874180544216
2002-10-31,3573.794442038012,4639.02227746782,897.6945025305304,-420.30540533304344,-76.61596166622667,-122.35755708422982,1362.0747796730768,-468.93622306635126,93.38671953504348
2002-11-01,3569.3446881142777,4656.748786675536,903.3290468504022,-419.282233667316,-76.07456976432161,-115.50236349325223,1358.3583100923167,-457.54302223504766,68.75292149120884
2002-11-04,3561.450624389979,4646.738896637916,914.1381554067008,-403.7466189233361,-73.08856411232898,-124.46717771411352,1348.368420360602,-448.0635741457134,68.1064611816972
2002-11-05,3571.4317228784516,4643.771596556493,930.0671350783164,-380.020922809603,-59.08753466714836,-139.77627169573293,1337.8444476595591,-432.3562665123356,71.92094594705816
2002-11-06,3562.402078244551,4636.184333014127,925.6143223973204,-383.4699900445161,-69.59200246823912,-161.46181899514067,1323.37390039169,-448.8418608130849,58.90414926975512
2002-11-07,3581.287125262012,4624.738099340119,901.1267757710493,-380.37271612091314,-48.419786131860064,-168.4751410340947,1342.429631216095,-449.92675110590636,83.3464704489635
2002-11-08,3587.766769212129,4628.955440267209,891.2136309455369,-356.7580501912741,-39.79335364692861,-164.0283210050352,1340.0490832550108,-438.34582703886946,65.67031916707668
2002-11-11,3581.9704438764097,4637.7821165977375,877.8725290280686,-382.68321080109297,-50.13790387253175,-193.53339480518252,1356.590852761295,-413.49673556926996,57.25564984021142
2002-11-12,3564.389274805208,4615.021485917451,883.6166879218362,-394.6784104400858,-65.00713580511217,-174.08561243024315,1369.8335920262252,-387.38507176552093,68.47207875225507
2002-11-13,3558.7528004991786,4599.986691082127,891.2620652193675,-412.4450573838131,-71.65536864597834,-180.37532188666898,1360.599383043306,-388.51521174109234,60.879722788494234
2002-11-14,3545.3531564445398,4600.045018011029,910.3840700996268,-450.89775053827685,-88.27227304193343,-215.7896285648967,1380.3827846791696,-411.3691524097575,42.00906838302174
2002-11-15,3543.4834741289155,4609.432899442245,905.189637168621,-451.4970637252315,-94.60678331100928,-217.88301390278355,1387.881031317602,-430.9374672492516,53.35213436825788
2002-11-18,3549.088567696757,4638.62084392731,926.944301267082,-447.44068343358913,-82.30155750360802,-218.28517569764142,1407.3611050071872,-433.20353421461334,31.622895867720956
2002-11-19,3546.6845827617303,4636.796932366422,898.0729518488095,-439.75168036166474,-89.12748422630239,-213.5567885170317,1380.2688806131605,-431.9739122999677,46.51405662422832
2002-11-20,3523.5121804608175,4624.81041635588,896.5547478660828,-437.0022751437841,-100.01322504029963,-238.9063722448002,1362.7776110079928,-458.66459599821945,27.1806578181141
2002-11-21,3507.198909490268,4634.295281869151,902.0237476568482,-457.42169976329114,-117.62547137273054,-224.126383488,1354.593233261786,-460.74251395778356,39.70632287983909
2002-11-22,3510.388794575348,4629.769972832181,876.4590056712226,-442.33744500079814,-119.97991895807752,-227.2133465984374,1365.8129850419011,-447.11002754254474,34.706550724799
2002-11-25,3508.1143405967237,4641.2108480874085,899.9980449900705,-464.0130223259779,-132.45156807423712,-220.50537504089027,1382.7924763086385,-415.4698141204565,24.30987650155282
2002-11-26,3497.9332225018566,4652.605812448516,889.9878528837619,-465.89065207480155,-128.8493638134047,-214.43894226519865,1357.6116607362478,-424.3170397417235,-2.1574625108923726
2002-11-27,3472.931242399451,4652.766329519357,867.7996797589387,-447.9186577463962,-133.0410057298053,-185.60504720281313,1347.018387683578,-435.5618701257558,4.123325372519787
2002-11-28,3465.4198168609623,4663.598138646976,867.9731544897842,-422.73809616030314,-136.9215850170126,-174.8533965428827,1361.0015192032633,-406.89299191423675,10.600882134067405
2002-11-29,3469.637665660571,4652.602846642417,849.7560876574078,-416.90607219218003,-126.3429911879964,-156.3082295561777,1366.818527695536,-402.26053665120946,5.574533686603388
2002-12-02,3480.3770937425556,4651.156254452029,829.4465206858515,-422.32629028272544,-126.79539805863271,-124.42568123320427,1365.4917669326874,-396.701864360831,28.827197777787944
2002-12-03,3484.061747520673,4650.490913184616,819.4881283906188,-409.6814397057868,-127.92075840886639,-128.15588134840732,1386.8448640756012,-361.7198648388352,52.72644159440071
2002-12-04,3494.0840517020356,4688.1737007260745,840.5151219852569,-388.9622624245201,-118.80002211990904,-113.48784161789058,1377.8339764924697,-351.38542586319545,52.09919607845876
2002-12-05,3463.8141678920224,4669.336799139959,812.0110065898166,-388.76751395825534,-145.7139159500025,-102.05090570039306,1365.980290398024,-350.364614350692,49.74694810139192
2002-12-06,3433.5350767620407,4678.472993641622,813.0947421677306,-396.59293219630143,-164.61825505672073,-68.25761531557077,1357.0304647373055,-334.32403705478475,44.81626491344633
2002-12-09,3419.861497252298,4667.328780250568,837.7489209828652,-376.37806784117777,-167.23363343288645,-97.99897114497082,1359.0149253855197,-331.556912145488,26.381738805169306
2002-12-10,3429.8664952409003,4695.006088718146,872.6838800824416,-369.4475981158633,-162.70280169693763,-100.69185638400279,1362.4840226862996,-328.17315393701017,16.283712190865543
2002-12-11,3423.0954474370014,4694.415685462345,878.7568549443098,-371.6291065050277,-157.19604113159733,-112.29395666645348,1351.4003786264188,-329.17605394881923,2.7102253426637617
2002-12-12,3419.25010100189,4677.543350418483,890.0410664896342,-362.1354530804428,-148.64690747868292,-119.72999012105095,1336.014839191068,-360.36110311501295,-16.791049249253746
2002-12-13,3422.2017980137693,4677.411642833101,910.188446642127,-363.883572581615,-143.18728977932096,-133.4131171368649,1340.5488934662596,-354.0716564411981,-1.606513543331829
2002-12-16,3436.949344416768,4663.951338417487,921.8519576805878,-341.49879356758225,-152.3330501003585,-134.42013618540318,1351.0021542184204,-343.8233141724829,-27.45121074784558
2002-12-17,3427.6514248388726,4652.985255456208,928.1178813274328,-364.0443505587013,-162.3095844740934,-139.22119643375936,1358.1565247254046,-351.9738260740187,-46.30777016885082
2002-12-18,3410.77119520728,4666.67636562576,944.9263265396096,-381.580008878004,-173.09228479685214,-131.94587968079645,1337.2975768961478,-354.1544492184697,-27.44101125583211
2002-12-19,3409.2900383936026,4651.017345601249,943.9026541373908,-378.8305812930545,-171.86259747108124,-115.57061481660878,1332.5857404821463,-330.73131808399376,-17.598403033476927
2002-12-20,3461.9439173519927,4659.604286044404,955.0536992437769,-374.9316589792528,-138.96681780959318,-101.3658953099249,1332.7231861922323,-337.33115777926423,-9.253459697197826
2002-12-23,3451.5736340989647,4681.919120022563,977.1160575827512,-385.9653306692638,-146.3233213535824,-116.82856597521231,1333.183009422417,-324.9227679575955,-12.063985227361712
2002-12-24,3457.989848157182,4655.214906042258,952.9933577620891,-385.9468864778667,-140.14398600045683,-124.0724452486304,1350.1364811264611,-318.75835454413823,-0.8430514280222496
2002-12-25,3465.906574477702,4658.23261703908,963.7364733609502,-386.49997065614764,-146.18151486688078,-129.01258273223584,1343.7528669885328,-343.0911344105232,8.359905961528824
2002-12-26,3463.0466177532503,4657.615561403909,970.9596344222343,-351.6553445771039,-135.92501630242805,-114.25962921280711,1335.8080036744213,-330.1961684436327,3.025306894649191
2002-12-27,3434.43559943442,4664.204063937547,958.7878180304349,-366.1728743916596,-164.7589741489287,-118.06153204023792,1344.3454337069452,-343.40203031793214,3.158022762820366
2002-12-30,3444.1271410465783,4662.140255502339,993.7016503153272,-379.3771443525619,-163.39647528787975,-115.5595295959024,1330.611054518207,-360.1007890226531,-22.097779313213607
2002-12-31,3427.199590883761,4663.986986506599,1008.4229328347863,-404.78881825604066,-167.71345907664818,-101.21952785703536,1322.5265650789393,-357.557278944171,-32.729768122329176
2003-01-01,3419.2330734451157,4673.194323741375,1023.6026810496871,-407.0751658529382,-176.2464421872637,-74.58691732833017,1299.0817528008286,-356.3762410704386,-65.08809973844728
2003-01-02,3443.280218707769,4676.0967920712255,1027.019037428097,-410.3988390919855,-144.8412850758349,-95.99477262286575,1307.227436713533,-361.06502759276486,-96.12686894522864
2003-01-03,3386.788123527221,4668.046252530043,990.9310738480704,-420.15504764156196,-185.1038844341515,-119.76628668885871,1314.1071943692273,-358.07616926590526,-113.93232280016667
2003-01-06,3409.783039721607,4689.735166590103,1005.7695113375198,-412.33595937578974,-172.92548633701176,-126.31993970118367,1306.9542565267598,-365.54768557225907,-115.98223141225344
2003-01-07,3403.1680748580443,4698.774802941408,1021.926842465552,-424.24311593081734,-180.96510162133018,-138.63553159903756,1303.639843303826,-387.67275489082044,-130.5805005854392
2003-01-08,3387.6074427138387,4687.583290539291,1026.2883096844776,-415.26462073708154,-185.50460518343164,-141.29129382721158,1279.2826213573248,-399.4336534623478,-147.24186707908365
2003-01-09,3381.965305384258,4701.562629321837,1015.5539149449705,-428.07974118346124,-190.71940501910046,-146.81226235522604,1294.7475326318736,-410.14289514185714,-135.20282357087655
2003-01-10,3382.877774413229,4698.22548294203,1039.9103671826363,-407.9564722900777,-196.99494262008363,-157.22565868046718,1308.3408614146906,-383.1517221686638,-129.3498744069152
2003-01-13,3400.8250274675424,4693.77373287229,1050.0653290452078,-402.4079791482657,-186.0208674944846,-182.0088496221382,1311.6384099620655,-357.9198085882098,-143.56238277922148
2003-01-14,3442.9855151187617,4691.60378129212,1028.8125797140785,-393.23069580600105,-161.33021876185853,-173.47994854296212,1314.4544648942583,-342.0639763638761,-135.97354624202313
2003-01-15,3411.0131317813243,4676.238516274916,1012.6806125596579,-370.8024605016188,-170.31782229518672,-175.8421233951167,1291.9328638143056,-372.5686140876322,-143.23584950152082
2003-01-16,3419.018942213452,4659.997916806051,995.7796818643665,-365.8852993514392,-185.84081941006468,-161.72725338743703,1289.6647808842042,-404.7146571351258,-124.10531979044168
2003-01-17,3439.192123390689,4640.679454263901,1002.1293101800284,-333.7552905052247,-153.38051799506388,-174.85148844218259,1303.0916210982218,-412.4142223623064,-140.66290897974972
2003-01-20,3416.796763626939,4661.366644117129,983.6960400156165,-315.942211012465,-155.7358099556469,-176.47338180690963,1285.486150537452,-416.5363997551581,-153.67101679976582
2003-01-21,3424.217756019522,4668.316856735716,985.918876834028,-332.7963327494562,-153.22273153625667,-151.62089980052008,1250.9662621058878,-419.6342584338703,-127.36466727400244
2003-01-22,3432.3514652948265,4697.14289654143,1012.6889516994629,-330.99131997804216,-150.30900463043736,-161.70841179931824,1219.3470254220272,-439.6765737966588,-143.25702620415512
2003-01-23,3430.0403115256345,4706.090940875388,1020.593444905772,-336.475408418963,-157.4570885593787,-180.82619171113015,1249.1480582354163,-439.78317233549467,-168.80771333287134
